model,threshold,round_index,round_type,codec_mode,layer_name,shape,numel,backend,cpu_payload_bytes,cuda_v0_payload_bytes,cuda_payload_bytes,payload_growth_factor,lost_compression_bytes,full_residual_bytes,compact_intermediate_d2h_bytes,compact_vs_full_residual_pct,cuda_kernel_ms,cuda_payload_d2h_ms,cpu_payload_assembly_ms,cpu_reconstruct_input_ms,cpu_encoder_ms,cuda_state_commit_ms,cpu_fallback_ms,decode_status,codec_failure_reason,state_committed
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,layer4.1.bn1.bias,512,512,cpu,1938,0,1938,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17692241817712784,not_checked,,1
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,layer4.1.bn1.running_mean,512,512,cpu,1942,0,1942,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15289708971977234,not_checked,,1
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,layer4.1.bn1.running_var,512,512,cpu,1935,0,1935,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15106052160263062,not_checked,,1
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,layer4.1.conv2.weight,512x512x3x3,2359296,cuda,2453780,0,8765324,3.57217191435255,6311544,9437184,9437184,100.0,0.46592000126838684,4.3325601145625114,276.8093328922987,0.0,276.8093328922987,0.1729605719447136,0.0,not_checked,,1
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,layer4.1.bn2.weight,512,512,cpu,1948,0,1948,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2654567360877991,not_checked,,1
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,layer4.1.bn2.bias,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27065351605415344,not_checked,,1
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,layer4.1.bn2.running_mean,512,512,cpu,1942,0,1942,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18852576613426208,not_checked,,1
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,layer4.1.bn2.running_var,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15464052557945251,not_checked,,1
resnet18,1048576,2,hot,cpu_codec_full_residual_probe,linear.weight,10x512,5120,cpu,9899,0,9899,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0261751487851143,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,conv1.weight,64x3x3x3,1728,cpu,5045,0,5045,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6730288043618202,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2135150134563446,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14463718980550766,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12066401541233063,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11725630611181259,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.conv1.weight,64x64x3x3,36864,cpu,43661,0,43661,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7973082140088081,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17211027443408966,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1217573881149292,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11564698070287704,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1188032329082489,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.conv2.weight,64x64x3x3,36864,cpu,44169,0,44169,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6956599429249763,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.bn2.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16603991389274597,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.bn2.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124368816614151,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.bn2.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666491627693176,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.0.bn2.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11811591684818268,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.conv1.weight,64x64x3x3,36864,cpu,44422,0,44422,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5769358724355698,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16354210674762726,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12470223009586334,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11888239532709122,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11906120926141739,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.conv2.weight,64x64x3x3,36864,cpu,44225,0,44225,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7394563183188438,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.bn2.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16204267740249634,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.bn2.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12436695396900177,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.bn2.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11834688484668732,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer1.1.bn2.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12305937707424164,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.conv1.weight,128x64x3x3,73728,cpu,84077,0,84077,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.637169323861599,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.bn1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16986485570669174,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.bn1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302771270275116,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.bn1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1254696398973465,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.bn1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12375228106975555,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.conv2.weight,128x128x3x3,147456,cpu,160161,0,160161,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.523963667452335,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.bn2.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704273745417595,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13625901192426682,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12279022485017776,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12221932411193848,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.shortcut.0.weight,128x64x1x1,8192,cpu,13756,0,13756,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1910423636436462,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.shortcut.1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164765864610672,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.shortcut.1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14043040573596954,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.shortcut.1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15114061534404755,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.0.shortcut.1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12970343232154846,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.conv1.weight,128x128x3x3,147456,cpu,158190,0,158190,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170428030192852,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.bn1.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16591697931289673,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.bn1.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12939609587192535,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.bn1.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12068450450897217,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.bn1.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746399104595184,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.conv2.weight,128x128x3x3,147456,cpu,159883,0,159883,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.077034071087837,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.bn2.weight,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16746576875448227,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.bn2.bias,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382880181074142,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.bn2.running_mean,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12280978262424469,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer2.1.bn2.running_var,128,128,cpu,522,0,522,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12117531150579453,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.conv1.weight,256x128x3x3,294912,cpu,313235,0,313235,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.588920347392559,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.bn1.weight,256,256,cpu,1010,0,1010,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180121511220932,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.bn1.bias,256,256,cpu,1012,0,1012,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135103240609169,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.bn1.running_mean,256,256,cpu,1006,0,1006,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12932345271110535,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.bn1.running_var,256,256,cpu,1010,0,1010,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12591294944286346,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.conv2.weight,256x256x3x3,589824,cpu,610009,0,610009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.31563063710928,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.bn2.weight,256,256,cpu,998,0,998,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18894951790571213,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.bn2.bias,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13625528663396835,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.bn2.running_mean,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12749433517456055,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.bn2.running_var,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16608648002147675,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.shortcut.0.weight,256x128x1x1,32768,cpu,38942,0,38942,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3510362952947617,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.shortcut.1.weight,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17496943473815918,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.shortcut.1.bias,256,256,cpu,1005,0,1005,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1358557492494583,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.shortcut.1.running_mean,256,256,cpu,1006,0,1006,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13051554560661316,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.0.shortcut.1.running_var,256,256,cpu,1013,0,1013,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12839213013648987,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.conv1.weight,256x256x3x3,589824,cpu,612369,0,612369,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.793215483427048,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.bn1.weight,256,256,cpu,1007,0,1007,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18603447824716568,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.bn1.bias,256,256,cpu,1004,0,1004,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13449788093566895,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.bn1.running_mean,256,256,cpu,1003,0,1003,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13173557817935944,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.bn1.running_var,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12873485684394836,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.conv2.weight,256x256x3x3,589824,cpu,607722,0,607722,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.141552478075027,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.bn2.weight,256,256,cpu,1012,0,1012,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18519163131713867,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.bn2.bias,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16141775995492935,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.bn2.running_mean,256,256,cpu,1002,0,1002,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13557448983192444,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer3.1.bn2.running_var,256,256,cpu,1009,0,1009,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13038329780101776,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.conv1.weight,512x256x3x3,1179648,cuda,1216629,0,1458770,1.1990261616318532,242141,4718592,1179648,25.0,0.0,0.7022758945822716,313.12072835862637,1.6234442591667175,311.49728409945965,0.28655119240283966,0.0,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.bn1.weight,512,512,cpu,1948,0,1948,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28420984745025635,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.bn1.bias,512,512,cpu,1939,0,1939,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18429197371006012,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.bn1.running_mean,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16636215150356293,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.bn1.running_var,512,512,cpu,1945,0,1945,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15480443835258484,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.conv2.weight,512x512x3x3,2359296,cuda,2411172,0,2893143,1.1998907585190937,481971,9437184,2359296,25.0,0.0,0.9903907775878906,600.7379908114672,3.670227713882923,597.0677630975842,0.29040221124887466,0.0,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.bn2.weight,512,512,cpu,1941,0,1941,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31261518597602844,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.bn2.bias,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746220514178276,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.bn2.running_mean,512,512,cpu,1938,0,1938,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15320442616939545,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.bn2.running_var,512,512,cpu,1940,0,1940,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15170034021139145,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.shortcut.0.weight,512x256x1x1,131072,cpu,138899,0,138899,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.730622448027134,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.shortcut.1.weight,512,512,cpu,1943,0,1943,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28271880000829697,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.shortcut.1.bias,512,512,cpu,1935,0,1935,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1576784998178482,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.shortcut.1.running_mean,512,512,cpu,1948,0,1948,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14355219900608063,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.0.shortcut.1.running_var,512,512,cpu,1943,0,1943,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14369003474712372,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.conv1.weight,512x512x3x3,2359296,cuda,2391075,0,2863271,1.197482722206539,472196,9437184,2359296,25.0,0.0,1.0365135967731476,574.9336257576942,3.390224650502205,571.543401107192,0.2994174137711525,0.0,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.bn1.weight,512,512,cpu,1941,0,1941,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109350800514221,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.bn1.bias,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17132237553596497,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.bn1.running_mean,512,512,cpu,1937,0,1937,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578833907842636,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.bn1.running_var,512,512,cpu,1936,0,1936,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557338982820511,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.conv2.weight,512x512x3x3,2359296,cuda,2423443,0,2898113,1.195865964250036,474670,9437184,2359296,25.0,0.0,0.8096052333712578,598.2386218383908,3.513581119477749,594.7250407189131,0.3061015158891678,0.0,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.bn2.weight,512,512,cpu,1942,0,1942,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306127592921257,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.bn2.bias,512,512,cpu,1941,0,1941,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17928052693605423,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.bn2.running_mean,512,512,cpu,1939,0,1939,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567881554365158,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,layer4.1.bn2.running_var,512,512,cpu,1940,0,1940,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15550758689641953,not_checked,,1
resnet18,1048576,0,round0,hybrid_compact_v1a,linear.weight,10x512,5120,cpu,10343,0,10343,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1468866616487503,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,conv1.weight,64x3x3x3,1728,cpu,5446,0,5446,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6233902424573898,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2183159813284874,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411745324730873,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15067867934703827,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1227324828505516,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,layer1.0.conv1.weight,64x64x3x3,36864,cpu,44882,0,44882,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3423638194799423,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,layer1.0.bn1.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17618481069803238,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,layer1.0.bn1.bias,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325961142778397,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,layer1.0.bn1.running_mean,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11955667287111282,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,layer1.0.bn1.running_var,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11920742690563202,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,layer1.0.conv2.weight,64x64x3x3,36864,cpu,44866,0,44866,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0045647397637367,not_checked,,1
resnet18,1048576,1,hot,hybrid_compact_v1a,layer1.0.bn2.weight,64,64,cpu,266,0,266,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1610713079571724,not_checked,,1
