model,threshold,round_index,round_type,codec_mode,layer_name,layer_key,shape,dtype,numel,backend,c_type,c_codec,cpu_payload_bytes,cuda_v0_payload_bytes,cuda_payload_bytes,full_residual_bytes,compact_intermediate_d2h_bytes,compact_vs_full_residual_pct,final_payload_bytes,payload_growth_factor,lost_compression_bytes,ratio_delta,decode_status,codec_failure_reason,state_committed,cuda_kernel_ms,cuda_payload_d2h_ms,cpu_payload_assembly_ms,cpu_reconstruct_input_ms,cpu_encoder_ms,cuda_state_commit_ms,cpu_fallback_ms
resnet50,262144,0,round0,raw_v0,layer2.1.bn3.weight,layer2.1.bn3.weight|torch.float32|512,512,float32,512,cpu,direct,zstd,1941,1941,1941,0,0,0.0,1941,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17417222261428833
resnet50,262144,0,round0,raw_v0,layer2.1.bn3.bias,layer2.1.bn3.bias|torch.float32|512,512,float32,512,cpu,direct,zstd,1941,1941,1941,0,0,0.0,1941,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14006160199642181
resnet50,262144,0,round0,raw_v0,layer2.2.conv1.weight,layer2.2.conv1.weight|torch.float32|128x512x1x1,128x512x1x1,float32,65536,cpu,direct,sz3,72629,72629,72629,0,0,0.0,72629,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,2.85489484667778
resnet50,262144,0,round0,raw_v0,layer2.2.bn1.weight,layer2.2.bn1.weight|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15638209879398346
resnet50,262144,0,round0,raw_v0,layer2.2.bn1.bias,layer2.2.bn1.bias|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14721322804689407
resnet50,262144,0,round0,raw_v0,layer2.2.conv2.weight,layer2.2.conv2.weight|torch.float32|128x128x3x3,128x128x3x3,float32,147456,cpu,direct,sz3,160084,160084,160084,0,0,0.0,160084,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,4.2786551639437675
resnet50,262144,0,round0,raw_v0,layer2.2.bn2.weight,layer2.2.bn2.weight|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16190297901630402
resnet50,262144,0,round0,raw_v0,layer2.2.bn2.bias,layer2.2.bn2.bias|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12352596968412399
resnet50,262144,0,round0,raw_v0,layer2.2.conv3.weight,layer2.2.conv3.weight|torch.float32|512x128x1x1,512x128x1x1,float32,65536,cpu,direct,sz3,71656,71656,71656,0,0,0.0,71656,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8136596083641052
resnet50,262144,0,round0,raw_v0,layer2.2.bn3.weight,layer2.2.bn3.weight|torch.float32|512,512,float32,512,cpu,direct,zstd,1934,1934,1934,0,0,0.0,1934,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17500855028629303
resnet50,262144,0,round0,raw_v0,layer2.2.bn3.bias,layer2.2.bn3.bias|torch.float32|512,512,float32,512,cpu,direct,zstd,1935,1935,1935,0,0,0.0,1935,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1400606706738472
resnet50,262144,0,round0,raw_v0,layer2.3.conv1.weight,layer2.3.conv1.weight|torch.float32|128x512x1x1,128x512x1x1,float32,65536,cpu,direct,sz3,73287,73287,73287,0,0,0.0,73287,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8907423838973045
resnet50,262144,0,round0,raw_v0,layer2.3.bn1.weight,layer2.3.bn1.weight|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15729013830423355
resnet50,262144,0,round0,raw_v0,layer2.3.bn1.bias,layer2.3.bn1.bias|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12251734733581543
resnet50,262144,0,round0,raw_v0,layer2.3.conv2.weight,layer2.3.conv2.weight|torch.float32|128x128x3x3,128x128x3x3,float32,147456,cpu,direct,sz3,161656,161656,161656,0,0,0.0,161656,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,4.225012846291065
resnet50,262144,0,round0,raw_v0,layer2.3.bn2.weight,layer2.3.bn2.weight|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16556121408939362
resnet50,262144,0,round0,raw_v0,layer2.3.bn2.bias,layer2.3.bn2.bias|torch.float32|128,128,float32,128,cpu,direct,zstd,522,522,522,0,0,0.0,522,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.123647041618824
resnet50,262144,0,round0,raw_v0,layer2.3.conv3.weight,layer2.3.conv3.weight|torch.float32|512x128x1x1,512x128x1x1,float32,65536,cpu,direct,sz3,73061,73061,73061,0,0,0.0,73061,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8903959318995476
resnet50,262144,0,round0,raw_v0,layer2.3.bn3.weight,layer2.3.bn3.weight|torch.float32|512,512,float32,512,cpu,direct,zstd,1942,1942,1942,0,0,0.0,1942,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17660018056631088
resnet50,262144,0,round0,raw_v0,layer2.3.bn3.bias,layer2.3.bn3.bias|torch.float32|512,512,float32,512,cpu,direct,zstd,1936,1936,1936,0,0,0.0,1936,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14046672731637955
resnet50,262144,0,round0,raw_v0,layer3.0.conv1.weight,layer3.0.conv1.weight|torch.float32|256x512x1x1,256x512x1x1,float32,131072,cpu,direct,sz3,140731,140731,140731,0,0,0.0,140731,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,4.492045380175114
resnet50,262144,0,round0,raw_v0,layer3.0.bn1.weight,layer3.0.bn1.weight|torch.float32|256,256,float32,256,cpu,direct,zstd,1002,1002,1002,0,0,0.0,1002,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17550028860569
resnet50,262144,0,round0,raw_v0,layer3.0.bn1.bias,layer3.0.bn1.bias|torch.float32|256,256,float32,256,cpu,direct,zstd,1006,1006,1006,0,0,0.0,1006,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13152416795492172
resnet50,262144,0,round0,raw_v0,layer3.0.conv2.weight,layer3.0.conv2.weight|torch.float32|256x256x3x3,256x256x3x3,float32,589824,cuda,direct,sz3_memcpy,610207,2359296,2359296,2359296,2359296,100.0,2359296,3.8663863246406547,1749089,-2.8663863246406547,not_checked,,1,0.0,1.257050782442093,0.0,0.0,0.0,4.702025093138218,0.0
resnet50,262144,0,round0,raw_v0,layer3.0.bn2.weight,layer3.0.bn2.weight|torch.float32|256,256,float32,256,cpu,direct,zstd,1004,1004,1004,0,0,0.0,1004,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16278214752674103
resnet50,262144,0,round0,raw_v0,layer3.0.bn2.bias,layer3.0.bn2.bias|torch.float32|256,256,float32,256,cpu,direct,zstd,1009,1009,1009,0,0,0.0,1009,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13633817434310913
resnet50,262144,0,round0,raw_v0,layer3.0.conv3.weight,layer3.0.conv3.weight|torch.float32|1024x256x1x1,1024x256x1x1,float32,262144,cuda,direct,sz3_memcpy,273058,1048576,1048576,1048576,1048576,100.0,1048576,3.8401218788682256,775518,-2.8401218788682256,not_checked,,1,0.0,0.786331482231617,0.0,0.0,0.0,0.09197182953357697,0.0
resnet50,262144,0,round0,raw_v0,layer3.0.bn3.weight,layer3.0.bn3.weight|torch.float32|1024,1024,float32,1024,cpu,direct,zstd,3825,3825,3825,0,0,0.0,3825,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16814935952425003
resnet50,262144,0,round0,raw_v0,layer3.0.bn3.bias,layer3.0.bn3.bias|torch.float32|1024,1024,float32,1024,cpu,direct,zstd,3832,3832,3832,0,0,0.0,3832,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15273038297891617
resnet50,262144,0,round0,raw_v0,layer3.0.shortcut.0.weight,layer3.0.shortcut.0.weight|torch.float32|1024x512x1x1,1024x512x1x1,float32,524288,cuda,direct,sz3_memcpy,539160,2097152,2097152,2097152,2097152,100.0,2097152,3.8896654054455078,1557992,-2.8896654054455078,not_checked,,1,0.0,1.102427951991558,0.0,0.0,0.0,0.07583852857351303,0.0
resnet50,262144,0,round0,raw_v0,layer3.0.shortcut.1.weight,layer3.0.shortcut.1.weight|torch.float32|1024,1024,float32,1024,cpu,direct,zstd,3836,3836,3836,0,0,0.0,3836,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1698499545454979
resnet50,262144,0,round0,raw_v0,layer3.0.shortcut.1.bias,layer3.0.shortcut.1.bias|torch.float32|1024,1024,float32,1024,cpu,direct,zstd,3828,3828,3828,0,0,0.0,3828,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1571374014019966
resnet50,262144,0,round0,raw_v0,layer3.1.conv1.weight,layer3.1.conv1.weight|torch.float32|256x1024x1x1,256x1024x1x1,float32,262144,cuda,direct,sz3_memcpy,271143,1048576,1048576,1048576,1048576,100.0,1048576,3.867243484065604,777433,-2.867243484065604,not_checked,,1,0.0,0.6531747058033943,0.0,0.0,0.0,0.07282756268978119,0.0
resnet50,262144,0,round0,raw_v0,layer3.1.bn1.weight,layer3.1.bn1.weight|torch.float32|256,256,float32,256,cpu,direct,zstd,1011,1011,1011,0,0,0.0,1011,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14368072152137756
resnet50,262144,0,round0,raw_v0,layer3.1.bn1.bias,layer3.1.bn1.bias|torch.float32|256,256,float32,256,cpu,direct,zstd,1000,1000,1000,0,0,0.0,1000,1.0,0,0.0,not_checked,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12893229722976685
