timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779689371.1341047,numpy_cpu_client,layer4.0.conv1.weight,ndarray,cpu,float32,512x256x3x3,1179648,False,0.000000,0.007050,29.418393,0.155533,29.594105,323.867873,ok
1779689371.134255,numpy_cpu_client,layer4.0.bn1.weight,ndarray,cpu,float32,512,512,False,0.000000,0.024522,0.069663,0.009743,0.139643,323.867873,ok
1779689371.1343293,numpy_cpu_client,layer4.0.bn1.bias,ndarray,cpu,float32,512,512,False,0.000000,0.007933,0.042987,0.008137,0.069680,323.867873,ok
1779689371.1343923,numpy_cpu_client,layer4.0.bn1.running_mean,ndarray,cpu,float32,512,512,False,0.000000,0.007572,0.035526,0.007589,0.060035,323.867873,ok
1779689371.1344514,numpy_cpu_client,layer4.0.bn1.running_var,ndarray,cpu,float32,512,512,False,0.000000,0.006452,0.034934,0.007057,0.056428,323.867873,ok
1779689371.19919,numpy_cpu_client,layer4.0.conv2.weight,ndarray,cpu,float32,512x512x3x3,2359296,False,0.000000,0.007623,64.138691,0.570204,64.735432,323.867873,ok
1779689371.1993952,numpy_cpu_client,layer4.0.bn2.weight,ndarray,cpu,float32,512,512,False,0.000000,0.044161,0.063688,0.011592,0.189701,323.867873,ok
1779689371.1994648,numpy_cpu_client,layer4.0.bn2.bias,ndarray,cpu,float32,512,512,False,0.000000,0.008129,0.037632,0.008325,0.065453,323.867873,ok
1779689371.1995277,numpy_cpu_client,layer4.0.bn2.running_mean,ndarray,cpu,float32,512,512,False,0.000000,0.006979,0.036485,0.008017,0.059979,323.867873,ok
1779689371.19959,numpy_cpu_client,layer4.0.bn2.running_var,ndarray,cpu,float32,512,512,False,0.000000,0.006333,0.038189,0.007258,0.059552,323.867873,ok
1779689371.204077,numpy_cpu_client,layer4.0.shortcut.0.weight,ndarray,cpu,float32,512x256x1x1,131072,False,0.000000,0.007339,4.425052,0.039917,4.484610,323.867873,ok
1779689371.2042272,numpy_cpu_client,layer4.0.shortcut.1.weight,ndarray,cpu,float32,512,512,False,0.000000,0.023118,0.064228,0.009415,0.140256,323.867873,ok
1779689371.2042925,numpy_cpu_client,layer4.0.shortcut.1.bias,ndarray,cpu,float32,512,512,False,0.000000,0.007578,0.036196,0.008016,0.061372,323.867873,ok
1779689371.204355,numpy_cpu_client,layer4.0.shortcut.1.running_mean,ndarray,cpu,float32,512,512,False,0.000000,0.007035,0.035856,0.007475,0.059363,323.867873,ok
1779689371.2044165,numpy_cpu_client,layer4.0.shortcut.1.running_var,ndarray,cpu,float32,512,512,False,0.000000,0.006809,0.035147,0.008494,0.058631,323.867873,ok
1779689371.2675467,numpy_cpu_client,layer4.1.conv1.weight,ndarray,cpu,float32,512x512x3x3,2359296,False,0.000000,0.007782,62.623085,0.477656,63.126988,323.867873,ok
1779689371.2677531,numpy_cpu_client,layer4.1.bn1.weight,ndarray,cpu,float32,512,512,False,0.000000,0.038540,0.078329,0.011757,0.190821,323.867873,ok
1779689371.267822,numpy_cpu_client,layer4.1.bn1.bias,ndarray,cpu,float32,512,512,False,0.000000,0.008665,0.038128,0.008519,0.065526,323.867873,ok
1779689371.267886,numpy_cpu_client,layer4.1.bn1.running_mean,ndarray,cpu,float32,512,512,False,0.000000,0.006828,0.036269,0.008190,0.059835,323.867873,ok
1779689371.267946,numpy_cpu_client,layer4.1.bn1.running_var,ndarray,cpu,float32,512,512,False,0.000000,0.006305,0.034998,0.008424,0.057661,323.867873,ok
