model,threshold,repeat_index,payload_bytes,python_wrapper_dumps_ms,cpp_envelope_pack_ms,python_wrapper_loads_ms,cpp_envelope_parse_ms,object_rebuild_ms,tensor_materialization_ms,notes
resnet18,8192,3,11274993,4.785185,0.000000,4.832051,0.000000,4.818917,4.818917,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,4,11274993,4.897332,0.000000,4.730125,0.000000,4.718794,4.718794,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,5,11274993,4.353844,0.000000,4.554725,0.000000,4.544049,4.544049,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,6,11274993,4.662280,0.000000,4.769137,0.000000,4.756901,4.756901,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,7,11274993,4.800928,0.000000,4.693354,0.000000,4.679728,4.679728,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,8,11274993,4.487396,0.000000,4.572581,0.000000,4.561635,4.561635,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,9,11274993,4.915213,0.000000,4.758604,0.000000,4.746333,4.746333,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,10,11274993,4.650475,0.000000,4.702110,0.000000,4.690402,4.690402,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,11,11274993,4.735000,0.000000,4.645579,0.000000,4.634383,4.634383,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,12,11274993,4.222149,0.000000,4.511290,0.000000,4.497766,4.497766,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,13,11274993,4.594439,0.000000,4.775153,0.000000,4.761154,4.761154,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,14,11274993,4.796938,0.000000,4.737824,0.000000,4.724636,4.724636,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,15,11274993,4.485450,0.000000,4.579245,0.000000,4.566114,4.566114,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,16,11274993,4.866024,0.000000,4.761273,0.000000,4.747848,4.747848,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,17,11274993,4.689038,0.000000,4.681510,0.000000,4.668716,4.668716,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,18,11274993,4.754738,0.000000,4.577424,0.000000,4.564705,4.564705,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,19,11274993,4.232453,0.000000,4.453160,0.000000,4.440772,4.440772,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,20,11274993,4.599513,0.000000,4.727691,0.000000,4.714211,4.714211,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,21,11274993,4.794891,0.000000,4.722182,0.000000,4.706913,4.706913,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,22,11274993,4.503286,0.000000,4.596483,0.000000,4.582634,4.582634,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,23,11274993,4.872993,0.000000,4.802217,0.000000,4.786073,4.786073,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,24,11274993,4.659611,0.000000,4.724964,0.000000,4.700918,4.700918,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,25,11274993,4.714524,0.000000,4.627654,0.000000,4.615526,4.615526,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,26,11274993,4.198289,0.000000,4.465377,0.000000,4.451374,4.451374,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,27,11274993,4.611367,0.000000,4.749367,0.000000,4.736427,4.736427,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,28,11274993,4.806453,0.000000,4.702018,0.000000,4.687292,4.687292,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,29,11274993,4.508348,0.000000,4.567623,0.000000,4.555525,4.555525,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,30,11274993,4.858794,0.000000,4.755943,0.000000,4.743660,4.743660,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,31,11274993,4.661161,0.000000,4.704066,0.000000,4.692333,4.692333,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,32,11274993,4.743235,0.000000,4.543728,0.000000,4.530532,4.530532,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,33,11274993,4.186169,0.000000,4.464634,0.000000,4.452032,4.452032,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,34,11274993,4.592297,0.000000,4.788726,0.000000,4.773932,4.773932,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,35,11274993,4.770078,0.000000,4.709157,0.000000,4.696254,4.696254,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,36,11274993,4.468430,0.000000,4.582078,0.000000,4.569551,4.569551,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,37,11274993,4.845909,0.000000,4.813660,0.000000,4.801145,4.801145,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,38,11274993,4.663791,0.000000,4.729341,0.000000,4.715689,4.715689,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,39,11274993,4.762716,0.000000,4.612719,0.000000,4.600387,4.600387,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,40,11274993,4.240327,0.000000,4.494587,0.000000,4.481244,4.481244,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,41,11274993,4.613917,0.000000,4.764914,0.000000,4.751347,4.751347,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,42,11274993,4.798108,0.000000,4.699994,0.000000,4.687384,4.687384,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,43,11274993,4.521801,0.000000,4.579075,0.000000,4.565078,4.565078,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,44,11274993,4.877816,0.000000,4.738125,0.000000,4.724659,4.724659,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,45,11274993,4.666138,0.000000,4.705261,0.000000,4.691890,4.691890,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,46,11274993,4.749663,0.000000,4.565746,0.000000,4.553568,4.553568,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,47,11274993,4.224368,0.000000,4.480399,0.000000,4.468483,4.468483,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,48,11274993,4.575313,0.000000,4.759519,0.000000,4.746286,4.746286,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,49,11274993,4.749268,0.000000,4.768359,0.000000,4.755540,4.755540,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,50,11274993,4.491665,0.000000,4.590286,0.000000,4.576573,4.576573,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,51,11274993,4.889492,0.000000,4.761689,0.000000,4.750173,4.750173,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,52,11274993,4.656631,0.000000,4.678642,0.000000,4.665634,4.665634,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,53,11274993,4.712138,0.000000,4.550231,0.000000,4.536831,4.536831,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,54,11274993,4.202405,0.000000,4.412463,0.000000,4.400119,4.400119,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,55,11274993,4.597790,0.000000,4.759281,0.000000,4.746623,4.746623,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,56,11274993,4.779198,0.000000,4.696436,0.000000,4.683728,4.683728,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,57,11274993,4.463315,0.000000,4.572615,0.000000,4.559919,4.559919,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,58,11274993,4.835784,0.000000,4.798919,0.000000,4.783990,4.783990,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,59,11274993,4.629589,0.000000,4.689471,0.000000,4.677584,4.677584,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,60,11274993,4.716210,0.000000,4.557665,0.000000,4.544732,4.544732,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,61,11274993,4.152770,0.000000,4.447698,0.000000,4.435807,4.435807,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,62,11274993,4.587782,0.000000,4.761931,0.000000,4.747294,4.747294,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,63,11274993,4.752578,0.000000,4.709302,0.000000,4.697530,4.697530,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,64,11274993,4.457035,0.000000,4.576128,0.000000,4.561967,4.561967,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,65,11274993,4.882915,0.000000,4.856087,0.000000,4.842541,4.842541,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,66,11274993,4.684062,0.000000,4.716454,0.000000,4.693066,4.693066,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,67,11274993,4.755600,0.000000,4.624543,0.000000,4.612180,4.612180,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,68,11274993,4.288508,0.000000,4.468723,0.000000,4.454820,4.454820,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,69,11274993,4.609717,0.000000,4.742308,0.000000,4.730485,4.730485,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,70,11274993,4.814316,0.000000,4.703471,0.000000,4.688878,4.688878,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,71,11274993,4.492187,0.000000,4.613409,0.000000,4.600575,4.600575,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,72,11274993,4.873823,0.000000,4.780142,0.000000,4.767666,4.767666,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,73,11274993,4.672998,0.000000,4.693025,0.000000,4.679850,4.679850,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,74,11274993,4.741439,0.000000,4.572902,0.000000,4.559460,4.559460,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,75,11274993,4.192981,0.000000,4.509407,0.000000,4.495532,4.495532,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,76,11274993,4.608093,0.000000,4.785030,0.000000,4.772622,4.772622,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,77,11274993,4.805163,0.000000,4.703159,0.000000,4.691296,4.691296,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,78,11274993,4.499672,0.000000,4.600522,0.000000,4.588366,4.588366,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,79,11274993,4.880531,0.000000,4.767501,0.000000,4.755929,4.755929,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,80,11274993,4.700076,0.000000,4.662929,0.000000,4.651360,4.651360,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,81,11274993,4.732048,0.000000,4.526017,0.000000,4.513994,4.513994,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,82,11274993,4.187413,0.000000,4.511512,0.000000,4.497725,4.497725,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,83,11274993,4.591258,0.000000,4.778068,0.000000,4.764847,4.764847,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,84,11274993,4.767892,0.000000,4.735732,0.000000,4.723652,4.723652,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,85,11274993,4.455105,0.000000,4.584822,0.000000,4.572430,4.572430,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,86,11274993,4.884592,0.000000,4.768074,0.000000,4.756544,4.756544,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,87,11274993,4.624942,0.000000,4.674553,0.000000,4.663597,4.663597,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,88,11274993,4.719102,0.000000,4.498579,0.000000,4.485707,4.485707,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,89,11274993,4.158688,0.000000,4.436074,0.000000,4.423290,4.423290,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,90,11274993,4.616574,0.000000,4.728263,0.000000,4.716316,4.716316,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,91,11274993,4.778263,0.000000,4.695233,0.000000,4.682795,4.682795,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,92,11274993,4.442773,0.000000,4.561748,0.000000,4.550256,4.550256,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,93,11274993,4.889616,0.000000,4.767791,0.000000,4.756861,4.756861,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,94,11274993,4.609736,0.000000,4.697389,0.000000,4.685186,4.685186,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,95,11274993,4.710611,0.000000,4.584792,0.000000,4.573304,4.573304,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,96,11274993,4.146259,0.000000,4.433449,0.000000,4.420705,4.420705,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,97,11274993,4.660636,0.000000,4.780007,0.000000,4.766492,4.766492,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,98,11274993,4.793263,0.000000,4.743824,0.000000,4.731231,4.731231,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,8192,99,11274993,4.445264,0.000000,4.592923,0.000000,4.580400,4.580400,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,0,11269864,4.901031,0.000000,5.143775,0.000000,5.127457,5.127457,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,1,11269864,4.425859,0.000000,4.880654,0.000000,4.866664,4.866664,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,2,11269864,4.620050,0.000000,4.791596,0.000000,4.777228,4.777228,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,3,11269864,4.676730,0.000000,4.826006,0.000000,4.814737,4.814737,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,4,11269864,4.605259,0.000000,4.725440,0.000000,4.712644,4.712644,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,5,11269864,11.542876,0.000000,9.236565,0.000000,9.205309,9.205309,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,6,11269864,6.845720,0.000000,6.676957,0.000000,6.662103,6.662103,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,7,11269864,4.687517,0.000000,4.802945,0.000000,4.791043,4.791043,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,8,11269864,4.684673,0.000000,4.756175,0.000000,4.742444,4.742444,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,9,11269864,4.716063,0.000000,4.815793,0.000000,4.803024,4.803024,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,10,11269864,4.635951,0.000000,4.718958,0.000000,4.705908,4.705908,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,11,11269864,4.721299,0.000000,4.769496,0.000000,4.758260,4.758260,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,12,11269864,4.726930,0.000000,4.705603,0.000000,4.692786,4.692786,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,13,11269864,4.708703,0.000000,4.763424,0.000000,4.752465,4.752465,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,14,11269864,4.664207,0.000000,4.701038,0.000000,4.687067,4.687067,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,15,11269864,4.679415,0.000000,4.775157,0.000000,4.763527,4.763527,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,16,11269864,4.642893,0.000000,4.663900,0.000000,4.651454,4.651454,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,17,11269864,4.677963,0.000000,4.770900,0.000000,4.759355,4.759355,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,18,11269864,4.643491,0.000000,4.716380,0.000000,4.703355,4.703355,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,19,11269864,4.664827,0.000000,4.755298,0.000000,4.743597,4.743597,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,20,11269864,4.598138,0.000000,4.692187,0.000000,4.678577,4.678577,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,21,11269864,4.657601,0.000000,4.759128,0.000000,4.746766,4.746766,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,22,11269864,4.635513,0.000000,4.704234,0.000000,4.688918,4.688918,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,23,11269864,4.764080,0.000000,4.801722,0.000000,4.787800,4.787800,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,24,11269864,4.690273,0.000000,4.712133,0.000000,4.699182,4.699182,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,25,11269864,4.681200,0.000000,4.754711,0.000000,4.741537,4.741537,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,26,11269864,4.631039,0.000000,4.680933,0.000000,4.667042,4.667042,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,27,11269864,4.649617,0.000000,4.741015,0.000000,4.728893,4.728893,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,28,11269864,4.618962,0.000000,4.655656,0.000000,4.642979,4.642979,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,29,11269864,4.679002,0.000000,4.737888,0.000000,4.724347,4.724347,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,30,11269864,4.677999,0.000000,4.660175,0.000000,4.647512,4.647512,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,31,11269864,4.659235,0.000000,4.773878,0.000000,4.761801,4.761801,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,32,11269864,4.609807,0.000000,4.660076,0.000000,4.647532,4.647532,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,33,11269864,4.630329,0.000000,4.744938,0.000000,4.732599,4.732599,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,34,11269864,4.612198,0.000000,4.711924,0.000000,4.699999,4.699999,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,35,11269864,4.664581,0.000000,4.757325,0.000000,4.745711,4.745711,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,36,11269864,4.591911,0.000000,4.666969,0.000000,4.654530,4.654530,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,37,11269864,4.633931,0.000000,4.761421,0.000000,4.737671,4.737671,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,38,11269864,4.618015,0.000000,4.675243,0.000000,4.661819,4.661819,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,39,11269864,4.682303,0.000000,4.804267,0.000000,4.790232,4.790232,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,40,11269864,4.706382,0.000000,4.744089,0.000000,4.732444,4.732444,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,41,11269864,4.759511,0.000000,4.846647,0.000000,4.834661,4.834661,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,42,11269864,4.678851,0.000000,4.688208,0.000000,4.675515,4.675515,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,43,11269864,4.708687,0.000000,4.787400,0.000000,4.775664,4.775664,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,44,11269864,4.675450,0.000000,4.670606,0.000000,4.658768,4.658768,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,45,11269864,4.697219,0.000000,4.761215,0.000000,4.749157,4.749157,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,46,11269864,4.650714,0.000000,4.710896,0.000000,4.698023,4.698023,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,47,11269864,4.674503,0.000000,4.776959,0.000000,4.764241,4.764241,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,48,11269864,4.636391,0.000000,4.691235,0.000000,4.679983,4.679983,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,49,11269864,4.690864,0.000000,4.755300,0.000000,4.743787,4.743787,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,50,11269864,4.620303,0.000000,4.723239,0.000000,4.708772,4.708772,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,51,11269864,4.710491,0.000000,4.773857,0.000000,4.762050,4.762050,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,52,11269864,4.693355,0.000000,4.657616,0.000000,4.643123,4.643123,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,53,11269864,4.692946,0.000000,4.746553,0.000000,4.735437,4.735437,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,54,11269864,4.636447,0.000000,4.704883,0.000000,4.693330,4.693330,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,55,11269864,4.705030,0.000000,4.741656,0.000000,4.729356,4.729356,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,56,11269864,4.640426,0.000000,4.644453,0.000000,4.633587,4.633587,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,57,11269864,4.675517,0.000000,4.732232,0.000000,4.720737,4.720737,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,58,11269864,4.626850,0.000000,4.667864,0.000000,4.656826,4.656826,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,59,11269864,4.677619,0.000000,4.754531,0.000000,4.743091,4.743091,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,60,11269864,4.636175,0.000000,4.682519,0.000000,4.670016,4.670016,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,61,11269864,4.658336,0.000000,4.772285,0.000000,4.761106,4.761106,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,62,11269864,4.632150,0.000000,4.661558,0.000000,4.649053,4.649053,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,63,11269864,4.674328,0.000000,4.780084,0.000000,4.767883,4.767883,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,64,11269864,4.642835,0.000000,4.691799,0.000000,4.679445,4.679445,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,65,11269864,4.654433,0.000000,4.820592,0.000000,4.808475,4.808475,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,66,11269864,4.622005,0.000000,4.660926,0.000000,4.648337,4.648337,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,67,11269864,4.677982,0.000000,4.734040,0.000000,4.723095,4.723095,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,68,11269864,4.656496,0.000000,4.669202,0.000000,4.657649,4.657649,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,69,11269864,4.692227,0.000000,4.719507,0.000000,4.707692,4.707692,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,70,11269864,4.660694,0.000000,4.650332,0.000000,4.638708,4.638708,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,71,11269864,4.693898,0.000000,4.706551,0.000000,4.694833,4.694833,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,72,11269864,4.672013,0.000000,4.668510,0.000000,4.656554,4.656554,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,73,11269864,4.700270,0.000000,4.721900,0.000000,4.710884,4.710884,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,74,11269864,4.629932,0.000000,4.665328,0.000000,4.653233,4.653233,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,75,11269864,4.668536,0.000000,4.754361,0.000000,4.743231,4.743231,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,76,11269864,4.647213,0.000000,4.697517,0.000000,4.684471,4.684471,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,77,11269864,4.670436,0.000000,4.751980,0.000000,4.739420,4.739420,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,78,11269864,4.639606,0.000000,4.703873,0.000000,4.691967,4.691967,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,79,11269864,4.674765,0.000000,4.791658,0.000000,4.780137,4.780137,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,80,11269864,4.669636,0.000000,4.656671,0.000000,4.644040,4.644040,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,81,11269864,4.691841,0.000000,4.735902,0.000000,4.724319,4.724319,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,82,11269864,4.635558,0.000000,4.632574,0.000000,4.620936,4.620936,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,83,11269864,4.688442,0.000000,4.729286,0.000000,4.717733,4.717733,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,84,11269864,4.639471,0.000000,4.638881,0.000000,4.627058,4.627058,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,85,11269864,4.691966,0.000000,4.713543,0.000000,4.701987,4.701987,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,86,11269864,4.655021,0.000000,4.634463,0.000000,4.621732,4.621732,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,87,11269864,4.700969,0.000000,4.729398,0.000000,4.717899,4.717899,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,88,11269864,4.593471,0.000000,4.664395,0.000000,4.652104,4.652104,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,89,11269864,4.657348,0.000000,4.755310,0.000000,4.743850,4.743850,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,90,11269864,4.617057,0.000000,4.650841,0.000000,4.638110,4.638110,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,91,11269864,4.653556,0.000000,4.743772,0.000000,4.731568,4.731568,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,92,11269864,4.603478,0.000000,4.696901,0.000000,4.684983,4.684983,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
