timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779694002.0036013,0,layer3.3.conv2.weight,Tensor,cuda:0,torch.float32,256x256x3x3,589824,True,0.811585,0.019969,15.841633,0.069334,16.755493,807.222042,ok
1779694002.0037844,0,layer3.3.bn2.weight,Tensor,cuda:0,torch.float32,256,256,True,0.090469,0.021858,0.033442,0.012807,0.175071,807.222042,ok
1779694002.0039065,0,layer3.3.bn2.bias,Tensor,cuda:0,torch.float32,256,256,True,0.045600,0.012456,0.029923,0.019952,0.117511,807.222042,ok
1779694002.01157,0,layer3.3.conv3.weight,Tensor,cuda:0,torch.float32,1024x256x1x1,262144,True,0.354654,0.019431,7.234115,0.039741,7.659310,807.222042,ok
1779694002.0117586,0,layer3.3.bn3.weight,Tensor,cuda:0,torch.float32,1024,1024,True,0.079520,0.018523,0.054993,0.012601,0.180372,807.222042,ok
1779694002.0118945,0,layer3.3.bn3.bias,Tensor,cuda:0,torch.float32,1024,1024,True,0.049077,0.013135,0.046877,0.012142,0.131357,807.222042,ok
1779694002.0192907,0,layer3.4.conv1.weight,Tensor,cuda:0,torch.float32,256x1024x1x1,262144,True,0.257899,0.019034,7.065292,0.036707,7.391246,807.222042,ok
1779694002.0194497,0,layer3.4.bn1.weight,Tensor,cuda:0,torch.float32,256,256,True,0.075697,0.018678,0.032194,0.011781,0.152525,807.222042,ok
1779694002.0195649,0,layer3.4.bn1.bias,Tensor,cuda:0,torch.float32,256,256,True,0.046610,0.012930,0.029676,0.010356,0.109520,807.222042,ok
1779694002.0366235,0,layer3.4.conv2.weight,Tensor,cuda:0,torch.float32,256x256x3x3,589824,True,0.824607,0.020237,16.125748,0.071001,17.053873,807.222042,ok
1779694002.0367985,0,layer3.4.bn2.weight,Tensor,cuda:0,torch.float32,256,256,True,0.086326,0.021908,0.031872,0.012341,0.168025,807.222042,ok
1779694002.0369146,0,layer3.4.bn2.bias,Tensor,cuda:0,torch.float32,256,256,True,0.046896,0.013152,0.030044,0.010866,0.111073,807.222042,ok
1779694002.044181,0,layer3.4.conv3.weight,Tensor,cuda:0,torch.float32,1024x256x1x1,262144,True,0.242867,0.019402,6.949442,0.038008,7.261952,807.222042,ok
1779694002.0443645,0,layer3.4.bn3.weight,Tensor,cuda:0,torch.float32,1024,1024,True,0.076574,0.019229,0.053278,0.012519,0.177290,807.222042,ok
1779694002.0445008,0,layer3.4.bn3.bias,Tensor,cuda:0,torch.float32,1024,1024,True,0.049815,0.013434,0.047370,0.010486,0.131079,807.222042,ok
1779694002.0517695,0,layer3.5.conv1.weight,Tensor,cuda:0,torch.float32,256x1024x1x1,262144,True,0.251000,0.019215,6.944343,0.037917,7.263963,807.222042,ok
1779694002.051927,0,layer3.5.bn1.weight,Tensor,cuda:0,torch.float32,256,256,True,0.075256,0.018622,0.032021,0.011817,0.151471,807.222042,ok
1779694002.0520422,0,layer3.5.bn1.bias,Tensor,cuda:0,torch.float32,256,256,True,0.046085,0.012518,0.030884,0.010313,0.109860,807.222042,ok
1779694002.069339,0,layer3.5.conv2.weight,Tensor,cuda:0,torch.float32,256x256x3x3,589824,True,0.817626,0.019359,16.374892,0.068816,17.292736,807.222042,ok
1779694002.0695145,0,layer3.5.bn2.weight,Tensor,cuda:0,torch.float32,256,256,True,0.083111,0.020942,0.034018,0.013665,0.166838,807.222042,ok
1779694002.0696285,0,layer3.5.bn2.bias,Tensor,cuda:0,torch.float32,256,256,True,0.046444,0.012106,0.030486,0.011185,0.109481,807.222042,ok
1779694002.0772183,0,layer3.5.conv3.weight,Tensor,cuda:0,torch.float32,1024x256x1x1,262144,True,0.358926,0.019489,7.155707,0.039794,7.585586,807.222042,ok
1779694002.0774014,0,layer3.5.bn3.weight,Tensor,cuda:0,torch.float32,1024,1024,True,0.079210,0.019532,0.052561,0.012090,0.177241,807.222042,ok
1779694002.0775356,0,layer3.5.bn3.bias,Tensor,cuda:0,torch.float32,1024,1024,True,0.049394,0.012882,0.046394,0.010312,0.129107,807.222042,ok
1779694002.0927424,0,layer4.0.conv1.weight,Tensor,cuda:0,torch.float32,512x1024x1x1,524288,True,0.687186,0.020035,14.416506,0.065057,15.201393,807.222042,ok
1779694002.0929422,0,layer4.0.bn1.weight,Tensor,cuda:0,torch.float32,512,512,True,0.091859,0.022231,0.046329,0.013172,0.191002,807.222042,ok
